,date,sentiment_score,content,source
11423,2019-01-20,0.955705,【京东物流开放业务全年收入增长超100%，客户超20万】在1月19日举行的京东物流2018年评优颁奖暨2019年展望大会上，京东物流CEO王振辉公布，开放业务方面，京东物流从企业物流实现向物流企业的全面转型。2018年京东物流开放业务全年收入远超目标，同比增长超100%，服务客户总数超过20万家 。（36氪）,wallstreetcn
11426,2019-01-20,0.952975,"【京东物流开放业务全年收入增长超100% 客户超20万】在1月19日举行的京东物流2018年评优颁奖暨2019年展望大会上，京东物流CEO王振辉公布，开放业务方面，京东物流从企业物流实现向物流企业的全面转型。2018年京东物流开放业务全年收入远超目标，同比增长超100%，服务客户总数超过20万家 。（36氪）
",wallstreetcn
9293,2019-01-20,0.952975,【京东物流开放业务全年收入增长超100% 客户超20万】在1月19日举行的京东物流2018年评优颁奖暨2019年展望大会上，京东物流CEO王振辉公布，开放业务方面，京东物流从企业物流实现向物流企业的全面转型。2018年京东物流开放业务全年收入远超目标，同比增长超100%，服务客户总数超过20万家 。（36氪）,sina
9280,2019-01-20,0.955115,【叶氏化工以人民币2.70亿元出售上海青浦厂房】在港上市的国内主要醋酸酯类溶剂生产商及中国主要化工产品制造商之一——叶氏化工集团有限公司近日宣布以人民币2.70亿元（相当于约3.07亿港元）作价，向上海重固新云尚置业有限公司出售位于上海青浦的厂房。该厂房位于上海市青浦区重固镇北青公路6511号。自2012年起，集团涂料业务的生产已自该厂房陆续迁出，并搬到位于上海金山化工园区内的涂料厂房生产。其后，集团把青浦厂房租予从事物流行业的公司。（中国证券网）,sina
9814,2019-01-21,0.945457,【四川成都：16个重大项目落户青白江】近日，成都市青白江区举行2019年第一季度重大项目集中签约仪式，总投资额达382亿元的16个重大项目集中签约落户青白江。此次集中签约项目涉及大数据、智能装备制造、现代物流、进出口贸易、特色小镇等重点产业领域。（四川日报）,sina
9631,2019-01-21,0.974949,【一汽解放发布“哥伦布”物流开放计划 无人驾驶、车联网成核心】近日，中国一汽解放举办生态合作伙伴大会，并发布了哥伦布智慧物流开放计划。此计划包含两条子计划：以解放智能车平台为核心的智能加（Ai+）开放计划；以解放车联网平台为核心的互联家（Connect+）开放计划。,sina
9472,2019-01-21,0.976393,【阿里国际站新外贸系统上线 助中小企业“数字化出海”】从阿里巴巴国际站获悉，该站正打造全新外贸操作系统，帮助中国中小企业实现“数字化出海”。据阿里巴巴中小企业国际贸易事业部联席总经理张阔介绍，“数字化出海”是一揽子的数字化产品、工具和服务，覆盖了跨境贸易所有环节。将聚合金融(蚂蚁金服)、物流(菜鸟)、云计算(阿里云)、移动办公(钉钉)、科研(达摩院)等力量，为中国中小企业搭建一条数字化外贸新链路。（中国新闻网）,sina
9471,2019-01-21,0.57556,中国中药与深圳平安不动产工业物流签署合作战略框架协议。,sina
6058,2019-01-21,0.938394,【四川成都：16个重大项目落户青白江】近日，成都市青白江区举行2019年第一季度重大项目集中签约仪式，总投资额达382亿元的16个重大项目集中签约落户青白江。此次集中签约项目涉及大数据、智能装备制造、现代物流、进出口贸易、特色小镇等重点产业领域。(四川日报),eastmoney
9419,2019-01-21,0.76036,"【东航旗下上航国旅挂牌出售控股权 绿地或接盘】东方航空旗下全资子公司上海航空国际旅游（集团）有限公司，近日过北京产权交易所发布增资信息,称要择优选定投资方。记者了解到，上航国旅寻找战略投资者已有多年，不过一直没有谈定合作方，而此次在北京产权交易所的挂牌，意味着上航国旅的引资“长征”终于要接近尾声。万达，海航和复星都接触过此次接盘事宜，但最终的“接盘侠”很可能是绿地，此前绿地已经宣布从地产向旅游、酒店和商贸延伸，并已参与东航物流的混改。（一财）",sina
5944,2019-01-21,0.945362,【东方精工：公司已具备为氢燃料电池车配套动力电池系统的能力】东方精工在互动平台上表示，公司已具备为氢燃料电池车配套动力电池系统的能力，18年已经向客户交付了小批量燃料电池物流车用的配套动力电池系统。,eastmoney
9643,2019-01-21,0.876052,东方精工在互动平台上表示，公司已具备为氢燃料电池车配套动力电池系统的能力，18年已经向客户交付了小批量燃料电池物流车用的配套动力电池系统。,sina
9806,2019-01-21,0.978542,【经参报头版头条：各地齐刷刷锚定高质量发展 短板领域投资将再加码 本月内已批复近5000亿重大基建项目】淡化GDP指标、锚定“高质量”成地方经济发展主线，一些地方正谋划新区域规划，一批高质量发展示范区、高质量发展带和“新”动能体系将加速成型。与此同时，作为稳增长的重要抓手，短板领域投资也将再挑大梁，一大波重大基建项目正开足马力“火速”赶来。据统计，国家发改委1月以来就已公布批复了近5000亿项目。在锚定高质量发展方向的同时，加快补短板、扩大有效投资仍在加码推进。高铁、机场、物流、公共服务等将成投资热点。,sina
5934,2019-01-21,0.964666,【一汽解放发布“哥伦布”物流开放计划 无人驾驶、车联网成核心】近日，中国一汽解放举办生态合作伙伴大会，并发布了哥伦布智慧物流开放计划。此计划包含两条子计划：以解放智能车平台为核心的智能加(Ai+)开放计划；以解放车联网平台为核心的互联家(Connect+)开放计划。（环球网）,eastmoney
11826,2019-01-21,0.876052,东方精工在互动平台上表示，公司已具备为氢燃料电池车配套动力电池系统的能力，18年已经向客户交付了小批量燃料电池物流车用的配套动力电池系统。,wallstreetcn
11825,2019-01-21,0.901468,【“平潭-高雄”货运直航顺利首航】此次新增的“平潭-高雄”货运直航航线航程约9小时，较往常具有物流成本低、时效快、通关效率高等特点，对运输生鲜农渔产品具有较大优势。此次首航共有7家平潭商贸企业采购高雄水果、蔬菜、冰鲜冻品、果汁、液晶面板共87柜、700余吨货品，货值超1500万元。（闽南网）,wallstreetcn
11817,2019-01-21,0.975586,【一汽解放发布“哥伦布”物流开放计划，无人驾驶、车联网成核心】近日，中国一汽解放举办生态合作伙伴大会，并发布了哥伦布智慧物流开放计划。此计划包含两条子计划：以解放智能车平台为核心的智能加（Ai+）开放计划；以解放车联网平台为核心的互联家（Connect+）开放计划。,wallstreetcn
12694,2019-01-22,0.312337,"【黑色重要数据事件预告：周二重点关注中联钢公布的港口铁矿石库存数据】对冲研投讯，2019年1月22日 星期二
1. 大汉物流公布中西南地区钢铁库存数据。
2.中联钢公布港口铁矿石库存数据。
",wallstreetcn
12495,2019-01-22,0.555675,"【1月22日资金流向】主力净流入行业板块前五：化工新材料、白色家电、农业服务、物流
主力净流入概念板块前五：北汽、高送转、钛白粉、养猪
主力净流入个股前十：贝通信、华西股份、申华控股、新农股份、东方通信、华培动力、美尚生态、西部资源、新华文轩、彩讯股份",wallstreetcn
12317,2019-01-22,0.981167,【京东实现中国物流无人机首次海外飞行】京东集团在世界经济论坛年会现场宣布京东物流无人机成功实现在印尼首次飞行。这也是中国物流无人机在海外的首次成功飞行。此次无人机首飞基于世界经济论坛“第四次工业革命中心”、印尼政府、京东集团的三方合作，验证了京东物流无人机成熟的末端配送技术，为解决“千岛之国”物流配送难题提供了全新方案。,wallstreetcn
6463,2019-01-22,0.878036,【快递业发展将迎来新一轮变局】业内认为，面对每天逾1.6亿件的包裹量，快递业发展将迎来新一轮变局，加快创新转型已经箭在弦上。首先，更多前沿技术将在快递物流业落地开花。此外，得益于家具、家电等大件商品网购比例的不断提升，大件快递将加速崛起。随着国际物流枢纽的加速构建，跨境物流市场规模也有望迎来更大扩容。（经济参考报）,eastmoney
10492,2019-01-22,0.878036,【快递业发展将迎来新一轮变局】业内认为，面对每天逾1.6亿件的包裹量，快递业发展将迎来新一轮变局，加快创新转型已经箭在弦上。首先，更多前沿技术将在快递物流业落地开花。此外，得益于家具、家电等大件商品网购比例的不断提升，大件快递将加速崛起。随着国际物流枢纽的加速构建，跨境物流市场规模也有望迎来更大扩容。（经济参考报）,sina
10009,2019-01-22,0.981167,【京东实现中国物流无人机首次海外飞行】京东集团在世界经济论坛年会现场宣布京东物流无人机成功实现在印尼首次飞行。这也是中国物流无人机在海外的首次成功飞行。此次无人机首飞基于世界经济论坛“第四次工业革命中心”、印尼政府、京东集团的三方合作，验证了京东物流无人机成熟的末端配送技术，为解决“千岛之国”物流配送难题提供了全新方案。,sina
2122,2019-01-22,0.900525,京东集团在世界经济论坛年会现场宣布京东物流无人机成功实现在印尼首次飞行。这也是中国物流无人机在海外的首次成功飞行。此次无人机首飞基于世界经济论坛“第四次工业革命中心”、印尼政府、京东集团的三方合作，验证了京东物流无人机成熟的末...,10jqka
13135,2019-01-23,0.925883,【京东商城升级为零售子集团】1月23日，在今年的达沃斯论坛上，京东商城CEO徐雷与众高管亮相。从京东方面获悉，京东商城升级为零售子集团，未来京东集团将出现京东零售、京东物流、京东数字科技三驾马车齐头并进的态势。（腾讯科技）,wallstreetcn
6607,2019-01-23,0.940995,【机构策略：甲醇空1905多1909策略探讨】平衡表预估平衡表维持中等累库不改(兴兴节后复工假设下仍是)。港口当期面临胀库压力，虽然1月中下-2月上到港压力稍缓延后及兴兴复工后港口压力暂缓，但内地正式进入备库结束春节放假季节性累库阶段，后市内地套利物流季节性开启或是压垮港口高库存的最后一根稻草。目前煤头成本线附近引发的春检减产加量遐想需等待3月底至4月初的春检，不足以给05合约足够时间发酵；关注气头提前复工对2月累库幅度的预期增加。（华泰期货）,eastmoney
2259,2019-01-23,0.801829,从京东方面获悉，京东商城升级为零售子集团，未来京东集团将出现京东零售、京东物流、京东数字科技三驾马车齐头并进的态势。,10jqka
2375,2019-01-24,0.887821,1月24日，京东物流与中国联通网研院签署业务合作意向书。双方将充分发挥各自优势，在关键技术开发、智能物流示范园区等多个领域开展全方位深度合作，共同探讨5G这一前瞻技术在物流领域的落地应用。,10jqka
7127,2019-01-24,0.956415,【京津冀首个铁路绿色物流配送基地启用】京津冀区域内首个铁路绿色物流配送基地昨日在北京大红门车站正式启用，在保障民生物资需求的同时，为缓解京津冀区域内交通压力、减少大气污染提供支撑。该基地充分运用云计算、大数据、物联网等技术，打造开放共享的“智慧物流信息平台+绿色集疏运网络”，通过“天网+地网”结合，服务首都经济发展和民生需要，助力京津冀协同发展。(证券时报),eastmoney
11661,2019-01-24,0.979918,【新华社：促进形成强大国内市场，2019年将这么干！】②拓展消费新增长点：这是一个前景十分广阔的国内市场。将制定出台稳住汽车、家电等热点产品消费的措施；完善住房租赁、家政服务、养老、托幼的配套政策。不少地方上调最低工资标准和基础养老金；个人所得税专项附加扣除政策全面实施。②加大基础设施等投资：这是一个拉动带动力强的国内市场。加大交通物流等基础设施投资。推进人工智能、工业互联网、物联网建设。③着力培育壮大新动能：这是一个潜力巨大的国内市场。大力支持关键核心技术攻坚；适度超前布局建设重大科技基础设施。实施一批制造业技术改造和转型升级重大工程。,sina
11797,2019-01-24,0.961019,【京津冀首个铁路绿色物流配送基地启用】京津冀区域内首个铁路绿色物流配送基地昨日在北京大红门车站正式启用，在保障民生物资需求的同时，为缓解京津冀区域内交通压力、减少大气污染提供支撑。该基地充分运用云计算、大数据、物联网等技术，打造开放共享的“智慧物流信息平台+绿色集疏运网络”，通过“天网+地网”结合，服务首都经济发展和民生需要，助力京津冀协同发展。（证券时报）,sina
14431,2019-01-24,0.961019,【京津冀首个铁路绿色物流配送基地启用】京津冀区域内首个铁路绿色物流配送基地昨日在北京大红门车站正式启用，在保障民生物资需求的同时，为缓解京津冀区域内交通压力、减少大气污染提供支撑。该基地充分运用云计算、大数据、物联网等技术，打造开放共享的“智慧物流信息平台+绿色集疏运网络”，通过“天网+地网”结合，服务首都经济发展和民生需要，助力京津冀协同发展。（证券时报）,wallstreetcn
14307,2019-01-24,0.979085,"【山东菏泽纱价平稳 企业陆续放假】对冲研投讯，据中国棉花网，近期山东菏泽地区棉纱价格未随期货提振而上涨。随着年关将近，当地纺织厂也制定出放假计划，由于车间人员都是附近乡镇女工，忙于年货置备，一般小厂都在腊月24日左右开始放假，部分大型纺织厂在腊月28日放假。
加之小厂资金紧张，棉纱产品以快出快进方式流通，一般几吨棉纱跟别的小厂一起配车发货。年关将近，物流逐渐停运，企业也陆续进入了放假状态。当地纺企普遍表示，年后将于正月初六到正月初十期间开始开工运转。
",wallstreetcn
11408,2019-01-24,0.955265,【 京东物流与中国联通网研院达成合作 探讨5G在物流领域的落地应用  】 1月24日，京东物流与中国联通网研院签署业务合作意向书。双方将充分发挥各自优势，在关键技术开发、智能物流示范园区等多个领域开展全方位深度合作，共同探讨5G这一前瞻技术在物流领域的落地应用。,sina
12124,2019-01-25,0.971946,【国务院印发《关于促进综合保税区高水平开放高质量发展的若干意见》】近日，国务院印发《关于促进综合保税区高水平开放高质量发展的若干意见》。《意见》强调，要打造具有国际竞争力和创新力的海关特殊监管区域。《意见》明确，要完善政策，拓展功能，创新监管，培育综合保税区产业配套、营商环境等综合竞争新优势。推动综合保税区发展成为具有全球影响力和竞争力的加工制造中心、研发设计中心、物流分拨中心、检测维修中心、销售服务中心。,sina
12186,2019-01-25,0.667883,铁龙物流：预计2018年度净利润将增加1.77亿元，同比增长53.5%左右。,sina
15238,2019-01-25,0.985386,【翰宇药业：公司投资参股的上海健麾是国内知名的医药物流自动化、信息化、智能化及移动医疗整体解决方案提供商】翰宇药业在互动平台上表示，上海健麾打造了包括“北京协和医院门诊自动化药房”在内的一大批典型案例，自动化药房产品在中国一线城市市场占有率超过80%。同时拥有自己的核心技术，技术特征明显，属于科技创新型企业。,wallstreetcn
15120,2019-01-25,0.967621,"小葱APP讯，近日，京东物流、中国物流与采购联合会、物流+区块链技术应用联盟联合发布了《中国物流与区块链融合创新应用蓝皮书》。蓝皮书指出，我国区块链技术目前在物流行业正聚焦四大应用方向：流程优化、物流追踪、物流征信和物流金融，通过区块链和供应链的创新结合，正在助力物流行业朝着更高效、协同、智能的方向发展。（搜狐网）
",wallstreetcn
15012,2019-01-25,0.667883,铁龙物流：预计2018年度净利润将增加1.77亿元，同比增长53.5%左右。,wallstreetcn
16000,2019-01-27,0.892725,【今年重庆力争新开通国际航线10条】今（27）日召开的重庆市五届人大二次会议上，市长唐良智作政府工作报告。报告指出，要统筹东西南北四个方向、铁公水空四种方式，高标准建设出市出海出境大通道，构建内陆国际物流枢纽支撑。报告指出，在增强通道辐射能力上，南向，加快中新互联互通项目“陆海新通道”建设，联动沿线省区打造重庆运营中心、运营平台和物流枢纽。空中，大力发展基地航空，以国际直达为重点优化航线网络，力争新开通10条国际航线。,wallstreetcn
15979,2019-01-27,0.975903,【陕西今年加快发展苹果、奶山羊、设施农业3个千亿级产业】陕西省长刘国中在报告中提到，2019年陕西将着力构建现代农业产业体系。落实藏粮于地、藏粮于技，划定2700万亩粮食生产功能区，推进高标准农田建设。大力发展现代农业，深化农业供给侧结构性改革，加快发展苹果、奶山羊、设施农业3个千亿级产业和茶叶、红枣、核桃、食用菌等区域特色产业。促进农村一二三产业融合发展，建设果蔬贮藏百库和果蔬“产加销”物流冷链综合体，建设好蓝田县、大荔县、榆阳区3个国家农村产业融合发展示范园。,wallstreetcn
15972,2019-01-27,0.986481,【海南将加大种业、医疗、教育、旅游、金融等重点领域开放力度】从海南省六届人大二次会议上获悉，2019年，海南发展高水平开放型经济，将加大种业、医疗、教育、旅游、金融等重点领域开放力度，取消相关行业外资股比和准入限制，加大精准招商力度，积极吸引全世界投资者来海南投资兴业。此外，海南将研究东方机场及配套物流园区建设，努力将其打造成全国乃至全球快递物流枢纽。,wallstreetcn
15793,2019-01-27,0.89748,"【上海增设自贸区新片区 对标国际竞争力最强自贸区】上海市市长应勇在《作政府工作报告》中提出，上海今年增设自贸试验区新片区，深入推进自贸试验区建设。对标国际上公认的竞争力最强的自由贸易区，实施具有较强国际市场竞争力的开放政策和制度，建设更具国际市场影响力和竞争力的特殊经济功能区。相关概念股主要有华贸物流、上海临港等。（中证资讯）
",wallstreetcn
12750,2019-01-27,0.89748,【上海增设自贸区新片区 对标国际竞争力最强自贸区】上海市市长应勇在《作政府工作报告》中提出，上海今年增设自贸试验区新片区，深入推进自贸试验区建设。对标国际上公认的竞争力最强的自由贸易区，实施具有较强国际市场竞争力的开放政策和制度，建设更具国际市场影响力和竞争力的特殊经济功能区。相关概念股主要有华贸物流、上海临港等。（中证资讯）,sina
12855,2019-01-27,0.986377,【海南将加大种业、医疗、教育、旅游、金融等重点领域开放力度】记者27日从海南省六届人大二次会议上获悉，2019年，海南发展高水平开放型经济，将加大种业、医疗、教育、旅游、金融等重点领域开放力度，取消相关行业外资股比和准入限制，加大精准招商力度，积极吸引全世界投资者来海南投资兴业。此外，海南将研究东方机场及配套物流园区建设，努力将其打造成全国乃至全球快递物流枢纽。,sina
7717,2019-01-27,0.89748,【上海增设自贸区新片区 对标国际竞争力最强自贸区】上海市市长应勇在《作政府工作报告》中提出，上海今年增设自贸试验区新片区，深入推进自贸试验区建设。对标国际上公认的竞争力最强的自由贸易区，实施具有较强国际市场竞争力的开放政策和制度，建设更具国际市场影响力和竞争力的特殊经济功能区。相关概念股主要有华贸物流、上海临港等。（中证资讯）,eastmoney
8072,2019-01-28,0.961341,【武汉将建50万吨国际冷链产业园 打造买全国卖全国供应链枢纽】据湖北日报1月28日消息，近日，武汉金控集团举行战略合作发布会，宣布将在武汉市新洲阳逻开发区投资30亿元，建设总库容50万吨的国际冷链产业园区，打造长江经济带中游核心冷链物流中转枢纽及城市共同配送中心。（中国证券网）,eastmoney
8044,2019-01-28,0.315672,【三大股指集体翻绿】东方财富网28日讯，两市三大股指早盘高开后，一路震荡走低，午后持续下杀，集体下跌翻绿。盘面上，燃料电池、物流电商平台、天津自贸区等板块跌幅居前。,eastmoney
8042,2019-01-28,0.259473,【行情】A股三大股指午后集体翻绿，盘面上，燃料电池、物流电商平台、天津自贸区等板块跌幅居前。截止发稿，沪指下跌0.22%，深成指下跌0.14%，创业板指下跌0.39%。,eastmoney
13117,2019-01-28,0.981818,【我国民航专业工程建设项目标的首次突破10亿 行李处理系统自主创新获认可】日前，中国民用航空局第二研究所旗下民航成都物流技术有限公司中标四川省成都天府国际机场建设工程航站楼行李处理系统项目，中标金额达10.6亿元，这是我国民航专业工程建设项目标的首次突破十亿元的项目，也是该物流公司目前中标最大的建设项目。,sina
13285,2019-01-28,0.686003,快讯：午后两市持续下杀，集体下跌翻绿。盘面上，燃料电池、物流电商平台、天津自贸区等板块跌幅居前。,sina
13321,2019-01-28,0.963778,【武汉将建50万吨国际冷链产业园 打造买全国卖全国供应链枢纽】近日，武汉金控集团举行战略合作发布会，宣布将在武汉市新洲阳逻开发区投资30亿元，建设总库容50万吨的国际冷链产业园区，打造长江经济带中游核心冷链物流中转枢纽及城市共同配送中心。 （湖北日报）,sina
13457,2019-01-28,0.884991,【人民日报：迈好“物流强国”的坚实一步】人民日报刊发国家发改委宏观经济研究院运输服务与物流研究室主任谢雨蓉文章称，近日，一些城市被列入“国家物流枢纽承载城市”，体现提振效应之余，必须明确的是，国家物流枢纽不搞大规模开发建设，而是以整合和提升存量物流基础设施为主，强化设施设备共享共用，践行绿色物流发展理念，提升物流枢纽社会化服务功能。惟其如此，方能迈好“物流强国”的坚实一步。在现有物流组织格局下，铁路大运量优势难以发挥，公路长距离点对点运输成本过高。因而，对物流组织模式进行变革，势在必行。布局建设国家物流枢纽，既是针对物流业发展薄弱环节的精准施策，也是适应新形势新要求的长远谋划。《规划》在空间上把中西部地区作为物流枢纽布局建设的重点，212个国家物流枢纽中有超过一半布局在中西部地区，与以往规划相比，力度明显加大。,sina
8163,2019-01-28,0.884991,【人民日报：迈好“物流强国”的坚实一步】人民日报刊发国家发改委宏观经济研究院运输服务与物流研究室主任谢雨蓉文章称，近日，一些城市被列入“国家物流枢纽承载城市”，体现提振效应之余，必须明确的是，国家物流枢纽不搞大规模开发建设，而是以整合和提升存量物流基础设施为主，强化设施设备共享共用，践行绿色物流发展理念，提升物流枢纽社会化服务功能。惟其如此，方能迈好“物流强国”的坚实一步。在现有物流组织格局下，铁路大运量优势难以发挥，公路长距离点对点运输成本过高。因而，对物流组织模式进行变革，势在必行。布局建设国家物流枢纽，既是针对物流业发展薄弱环节的精准施策，也是适应新形势新要求的长远谋划。《规划》在空间上把中西部地区作为物流枢纽布局建设的重点，212个国家物流枢纽中有超过一半布局在中西部地区，与以往规划相比，力度明显加大。,eastmoney
8112,2019-01-28,0.98516,【广东省政府工作报告：推动设立粤港澳大湾区国际商业银行】1月28日，广东省十三届人大二次会议开幕，省长马兴瑞作广东省人民政府工作报告。报告指出，广东将推进与港澳在法律服务、金融、医疗、建筑等领域的规则对接，提升市场一体化水平。推动设立粤港澳大湾区国际商业银行。深入推进粤港澳合作办学、合作办医，抓好港澳青年创新创业基地建设。规划建设大湾区文化遗产旅游路径。促进湾区内人流物流资金流信息流便捷有序流动，打造宜居宜业宜游的优质生活圈。（证券时报）,eastmoney
16489,2019-01-28,0.973093,【武汉将建50万吨国际冷链产业园，打造买全国卖全国供应链枢纽】近日，武汉金控集团举行战略合作发布会，宣布将在武汉市新洲阳逻开发区投资30亿元，建设总库容50万吨的国际冷链产业园区，打造长江经济带中游核心冷链物流中转枢纽及城市共同配送中心。发布会上，武汉金控集团与中国久诚产业投资公司签约，双方负责人表示，将发挥各自优势，依托阳逻港天然深水良港优势，携手把阳逻国际冷链产业园区打造成“买全国、卖全国”的供应链枢纽及进口国际大宗冷冻食品的内陆货源地。（湖北日报）,wallstreetcn
16556,2019-01-28,0.918422,"小葱APP讯，日前，“中远海运集团暨海洋联盟港航合作交流会”在海南博鳌举行，与会代表再次向全球港航界发出倡议，共同发布了“博鳌倡议”，内容包括：大力推广和采用大数据、人工智能、云技术、区块链等新技术，进一步优化货物流通环节，不断提升供应链运营效率和服务质量等。（浦东时报）
",wallstreetcn
16674,2019-01-28,0.911078,"小葱APP讯，广东省政协委员陈丹丹认为，对标国际一流湾区和世界级城市群的建设标准，大湾区在物流贸易区块链方面存在安全性和系统容量问题。她建议成立粤港澳大湾区“一带一路”进出口物流贸易区块链委员会，负责组织、协调、引导粤港澳大湾区“一带一路”进出口物流贸易区区块链发展实施落地服务等工作，参与制订一批大湾区物流区块链标准和行业规范建设，引进区块链物流商业和业务应用案例进而推动粤港澳大湾区区块链技术和产业发展。（新华网）
",wallstreetcn
16995,2019-01-29,0.862916,【中国铁物与中国中车签署战略合作协议】1月28日上午，中国铁物与中国中车集团有限公司在北京签署战略合作协议。根据协议，双方将进一步加强在物资采购供应、综合物流、工业制造、国际市场、金融服务及新兴电子商务等方面合作，实现共同发展。,wallstreetcn
8460,2019-01-29,0.940902,【安徽国资定调有序推进混合所有制 2019年将助淮南矿业整体上市】安徽省国资委副主任项小龙表示，2019年安徽省属企业的改革目标包括积极发展混合所有制经济。将选择1-2家省属企业推进集团层面的股权多元化，积极推进省属企业集团公司整体改制上市、核心子公司首发上市，重点推进淮南矿业整体上市。淮南矿业旗下的A股平台为皖江物流(600575)。2018年，安徽完成了淮北矿业借壳雷鸣科化，安徽省属企业控股上市公司由18家增至20家，资产证券化率由40%提升至45%。(证券时报),eastmoney
8462,2019-01-29,0.643947,【商务部等10部门关于印发《多渠道拓宽贫困地区农产品营销渠道实施方案》的通知】商务部等10部门关于印发《多渠道拓宽贫困地区农产品营销渠道实施方案》的通知，到2020年，贫困地区农产品营销渠道不断拓宽，农产品产销对接更加紧密、稳定，农村物流配送体系和农产品冷链物流设施逐步完善，对贫困地区产业发展的带动作用得到增强，服务脱贫攻坚的能力和水平进一步提升。（商务部网站）,eastmoney
8485,2019-01-29,0.982716,【河南省印发智能装备产业发展行动方案 发力智能装备产业】河南省政府日前印发了智能装备产业发展行动方案，提出经过3到5年努力，力争全省智能装备重点领域产业规模超过1000亿元，打造8个先进的百亿元级智能装备特色园区，形成郑州、洛阳、新乡、许昌4个具有较强影响力的两岸(河南)智能装备产业基地核心区。行动方案提出了数控机床、机器人、智能物流仓储装备、新兴智能装备、智能制造成套装备五大重点任务以及重点发展方向、产业布局。(河南日报),eastmoney
2856,2019-01-29,0.875954,商务部等10部门制定了《多渠道拓宽贫困地区农产品营销渠道实施方案》，目标到2020年，贫困地区农产品营销渠道不断拓宽，农产品产销对接更加紧密、稳定，农村物流配送体系和农产品冷链物流设施逐步完善，对贫困地区产业发展的带动作用得到增强，...,10jqka
2832,2019-01-29,0.109303,中国物流资产现价升2.83%，报2.18元，破十天线（2.158元），主动买入72%；成交约4754万股，涉资9042万元。,10jqka
2769,2019-01-29,0.64103,中国人寿在物流领域的布局又进一步。今日，中国人寿保险（集团）公司宣布出资10亿元入股鸿海集团旗下准时达国际供应链管理有限公司。,10jqka
13661,2019-01-29,0.958912,【陕西能源化工交易所与京东集团签署战略合作协议】根据协议，双方将依托延长云商平台优势和京东丰富的物资资源、健全的物流体系，以劳保办公用品、标准化工业品的物资供应、仓储管理、物流运输为重点，在产品供应和服务保障等方面开展具体合作，建立战略合作伙伴关系。,sina
16913,2019-01-29,0.958912,【陕西能源化工交易所与京东集团签署战略合作协议】根据协议，双方将依托延长云商平台优势和京东丰富的物资资源、健全的物流体系，以劳保办公用品、标准化工业品的物资供应、仓储管理、物流运输为重点，在产品供应和服务保障等方面开展具体合作，建立战略合作伙伴关系。,wallstreetcn
13881,2019-01-29,0.870498,【国寿领投准时24亿元A轮融资 创B2B物流最大融资记录】准时达国际供应链管理有限公司正式完成A轮融资交割，融资总额达24亿元，创B2B供应链物流领域最大单笔融资记录。据了解，本轮融资由中国人寿领投，中金资本及IDG资本联合领投，中铁中基、钛信资本、元禾原点投资等投资机构跟投。业内人士预计，此次融资或将带动B2B供应链物流市场的连锁反应。（中证网）,sina
13752,2019-01-29,0.862916,【中国铁物与中国中车签署战略合作协议】1月28日上午，中国铁物与中国中车集团有限公司在北京签署战略合作协议。根据协议，双方将进一步加强在物资采购供应、综合物流、工业制造、国际市场、金融服务及新兴电子商务等方面合作，实现共同发展。,sina
13996,2019-01-29,0.934602,  【沙特推出大型工业发展计划 多家中国企业昨日签订合作协议】当地时间28日，沙特宣布启动国家工业发展和物流服务计划，沙特将在2030年之前，通过国家工业发展和物流服务计划，吸引1.6万亿沙特里亚尔（约合2.88万亿元人民币）的投资，用于基础设施、新能源、矿业等工业项目的建设。28日当天，沙特政府还举行了数十个大型项目的签约仪式，其中包括多个与中国企业签订的合作协议。（央视）,sina
14023,2019-01-29,0.984096,【河南省印发智能装备产业发展行动方案 发力智能装备产业】河南省政府日前印发了智能装备产业发展行动方案，提出经过3到5年努力，力争全省智能装备重点领域产业规模超过1000亿元，打造8个先进的百亿元级智能装备特色园区，形成郑州、洛阳、新乡、许昌4个具有较强影响力的两岸（河南）智能装备产业基地核心区。行动方案提出了数控机床、机器人、智能物流仓储装备、新兴智能装备、智能制造成套装备五大重点任务以及重点发展方向、产业布局。（河南日报）,sina
17306,2019-01-29,0.984086,【河南省印发智能装备产业发展行动方案，发力智能装备产业】河南省政府日前印发了智能装备产业发展行动方案，提出经过3到5年努力，力争全省智能装备重点领域产业规模超过1000亿元，打造8个先进的百亿元级智能装备特色园区，形成郑州、洛阳、新乡、许昌4个具有较强影响力的两岸（河南）智能装备产业基地核心区。行动方案提出了数控机床、机器人、智能物流仓储装备、新兴智能装备、智能制造成套装备五大重点任务以及重点发展方向、产业布局。（河南日报）,wallstreetcn
17256,2019-01-29,0.344492,"【黑色重要数据事件预告：周二重点关注中联钢公布的港口铁矿石库存数据】对冲研投讯，2019年1月29日 星期二
1. 大汉物流公布中西南地区钢铁库存数据。
2.中联钢公布港口铁矿石库存数据。
",wallstreetcn
17029,2019-01-29,0.96967,【上海市印发推进电子商务与快递物流协同发展的实施意见，建立智慧化仓储管理系统】意见指出，鼓励企业在长三角区域开展基础设施、干支线运输、网络网点、快件揽收和末端派送等各方面合作。以浦东国际机场三期扩建工程为契机，加快上海邮政快递国际枢纽中心建设，支持邮政快递企业入驻，打造联通亚太、辐射全球的国际航空快递枢纽。鼓励电商快递物流企业采用先进技术和装备，建立深度感知的智慧化仓储管理系统。支持无人配送、无人仓及无人零售技术在本市的推广应用，建立高效便捷的智慧化末端配送网络。,wallstreetcn
