,date,sentiment_score,content,source
54320,2019-04-03,0.712035,"【4月3日上午复盘】09:26 区块链板块开盘大涨，御银股份、精准信息、金溢科技一字板，华联股份、三五互联、易见股份集体大涨
09:33 大商所铁矿石期货主力涨超4%，铁矿石板块开盘走强，宏达矿业大涨6%，海南矿业、兴业矿业小幅走强
09:38 钛白粉板块异动，龙头天原集团大涨6%，安纳达、金浦钛业小幅走强
09:47 啤酒板块大涨，燕京啤酒涨停，青岛啤酒涨8%，珠江啤酒、惠泉啤酒纷纷走强
09:52 上海本地股异动，龙头华贸物流率先封板，上港集团强势涨停，上海雅仕、上海物贸纷纷走强
10:14 游戏板块全线拉升，天舟文化、游久游戏、中青宝、号百控股集体涨停，天神娱乐、掌趣科技、昆仑万维纷纷走强
10:29 一带一路板块异动，龙头中国交建直线冲板，达刚路机、中铁工业、中国铁建纷纷走强
10:52 新零售板块走高，苏宁易购冲板，新华都、国芳集团、三江购物纷纷冲高
11:10 强势人气股集体大跌，东方通信、复旦复华跌7%，人民网、风范股份、岷江水电跌6%
11:15 燃料电池板块集体异动，龙头厚普股份封板，华昌化工、富瑞特装、美锦能源纷纷走强",wallstreetcn
54213,2019-04-03,0.944436,【我国首台中低速磁浮智能巡检车在长沙下线】今日上午，我国首台中低速磁浮智能巡检车在中国铁建重工集团长沙第二产业园下线。该产品的成功研制填补了国内中低速磁浮线路动态智能检测装备的空白，也标志着我国在新型轨道交通智能化养护领域取得重大突破。（长沙晚报）,wallstreetcn
22839,2019-04-03,0.930102,云财经讯，今日上午，我国首台中低速磁浮智能巡检车在中国铁建重工集团长沙第二产业园下线。该产品的成功研制填补了国内中低速磁浮线路动态智能检测装备的空白，也标志着我国在新型轨道交通智能化养护领域取得重大突破。（长沙晚报）,yuncaijing
54358,2019-04-03,0.41891,一带一路板块异动，龙头中国交建直线冲板，达刚路机、中铁工业、中国铁建纷纷走强。,wallstreetcn
42723,2019-04-03,0.881543,【我国首台中低速磁浮智能巡检车下线】4月3日，我国首台中低速磁浮智能巡检车在中国铁建重工集团长沙第二产业园下线。该产品的成功研制填补了国内中低速磁浮线路动态智能检测装备的空白。,sina
42848,2019-04-03,0.693535,一带一路概念股异动拉升，中国交建大涨7%，达刚路机、北新路桥、中钢国际、青松建化、中铁工业、中国铁建、西部建设等个股集体拉升。,sina
22913,2019-04-03,0.560721,云财经讯，一带一路板块异动，龙头中国交建直线冲板，达刚路机、中铁工业、中国铁建纷纷走强,yuncaijing
54709,2019-04-04,0.792919,【中国铁建首次进军海上风电市场】从中国铁建获悉，4月4日，港航局集团成功中标中船重工大连庄河海上风电II（300MW）风机基础施工I标段（非嵌岩单桩）项目，标志着中国铁建首次进军海上风电市场。（e公司）,wallstreetcn
43082,2019-04-04,0.784703,【中国铁建首次进军海上风电市场】从中国铁建获悉，4月4日，港航局集团成功中标中船重工大连庄河海上风电II（300MW）风机基础施工I标段（非嵌岩单桩）项目，标志着中国铁建首次进军海上风电市场。,sina
43696,2019-04-05,0.970084,【我国首条穿越冰碛层的铁路隧道预计年内贯通】记者5日从中国铁建股份有限公司了解到，由中铁十九局建设的拉（萨）林（芝）铁路重点控制性工程米林隧道正在加紧建设之中，预计将于今年年底贯通，这也是我国首条穿越冰碛层地质的隧道。米林隧道位于西藏米林县境内，坐落于世界屋脊青藏高原之上念青唐古拉山与喜马拉雅山之间的藏南谷地高山区。（新华社）,sina
28650,2019-04-05,0.970155,【我国首条穿越冰碛层的铁路隧道预计年内贯通】记者5日从中国铁建股份有限公司了解到，由中铁十九局建设的拉（萨）林（芝）铁路重点控制性工程米林隧道正在加紧建设之中，预计将于今年年底贯通，这也是我国首条穿越冰碛层地质的隧道。米林隧道位于西藏米林县境内，坐落于世界屋脊青藏高原之上念青唐古拉山与喜马拉雅山之间的藏南谷地高山区。（新华网）,eastmoney
43998,2019-04-06,0.893755,【 中国企业在俄罗斯承建的首条地铁隧道贯通 】由中国铁建股份有限公司（中国铁建）承建的莫斯科地铁第三换乘环线维尔纳茨基大街站至米丘林站右线隧道5日贯通。这条隧道是中国企业在俄罗斯承建的第一条地铁隧道。目前，中国铁建在莫斯科地铁第三换乘环线项目下还有4台盾构机在工作。据中国铁建莫斯科地铁项目经理薛立强介绍，预计年底前中国铁建承建的所有隧道都将实现贯通。（新华社）,sina
55783,2019-04-06,0.92275,【中国铁建莫斯科地铁项目首条隧道贯通】据项目负责人介绍，每条隧道的贯通大约需要四到六个月的时间，接下来的4月30日、5月20日还会有两条地铁隧道完成贯通。（央广）,wallstreetcn
23541,2019-04-06,0.883049,云财经讯，由中国铁建股份有限公司（中国铁建）承建的莫斯科地铁第三换乘环线维尔纳茨基大街站至米丘林站右线隧道5日贯通。这条隧道是中国企业在俄罗斯承建的第一条地铁隧道。目前，中国铁建在莫斯科地铁第三换乘环线项目下还有4台盾构机在工作。据中国铁建莫斯科地铁项目经理薛立强介绍，预计年底前中国铁建承建的所有隧道都将实现贯通。（新华社）,yuncaijing
29295,2019-04-08,0.956493,【我国首次成功实现地铁盾构下穿运营中的高铁隧道】从中国铁建股份有限公司获悉，8日，正在施工的长沙地铁3号线迎来重要突破：随着中铁二十五局“先锋号”盾构机顺利下穿京广高铁浏阳河隧道，我国首次成功实现地铁盾构下穿运营中的高铁隧道，高铁线路轨道隆起量为0毫米。(新华社),eastmoney
56511,2019-04-08,0.6347,由中国铁建中铁第五勘察设计院集团勘察设计的斯里兰卡南部铁路一期工程，8日正式运营通车。该项目是中国企业在斯里兰卡承揽的第一个铁路工程项目。（新华社）,wallstreetcn
56505,2019-04-08,0.961112,【我国首次成功实现地铁盾构下穿运营中的高铁隧道】从中国铁建股份有限公司获悉，8日，正在施工的长沙地铁3号线迎来重要突破：随着中铁二十五局“先锋号”盾构机顺利下穿京广高铁浏阳河隧道，我国首次成功实现地铁盾构下穿运营中的高铁隧道，高铁线路轨道隆起量为0毫米。（新华社）,wallstreetcn
44568,2019-04-08,0.961112,【我国首次成功实现地铁盾构下穿运营中的高铁隧道】从中国铁建股份有限公司获悉，8日，正在施工的长沙地铁3号线迎来重要突破：随着中铁二十五局“先锋号”盾构机顺利下穿京广高铁浏阳河隧道，我国首次成功实现地铁盾构下穿运营中的高铁隧道，高铁线路轨道隆起量为0毫米。（新华社）,sina
44565,2019-04-08,0.748,【中国企业修建的斯里兰卡首条现代化铁路通车】由中国铁建中铁第五勘察设计院集团勘察设计的斯里兰卡南部铁路一期工程，8日正式运营通车。该项目是中国企业在斯里兰卡承揽的第一个铁路工程项目。（新华社）,sina
29296,2019-04-08,0.714337,【中国企业修建的斯里兰卡首条现代化铁路通车】由中国铁建中铁第五勘察设计院集团勘察设计的斯里兰卡南部铁路一期工程，8日正式运营通车。该项目是中国企业在斯里兰卡承揽的第一个铁路工程项目。(新华社),eastmoney
57717,2019-04-10,0.561753,中国铁建：中标新建江苏南沿江城际铁路站前工程施工和全部工程监理NYJZQ-6 标，中标价约30.47亿元。,wallstreetcn
25365,2019-04-12,0.620067,云财经讯，中国铁建：联合体中标小清河复航工程PPP项目，总投资约为 133.02亿元,yuncaijing
59441,2019-04-12,0.547896,中国铁建：联合体中标小清河复航工程PPP项目，总投资约为 133.02亿元。,wallstreetcn
46914,2019-04-12,0.547896,中国铁建：联合体中标小清河复航工程PPP项目，总投资约为 133.02亿元。,sina
25675,2019-04-13,0.980896,云财经讯，4月12日下午，中国铁建总裁、党委副书记庄尚标在海口会见海南省委常委、海口市委书记张琦。庄尚标表示，中国铁建始终把海口市作为重点投资经营区域，愿意深度参与海南自贸试验区和海口江东新区建设，发挥勘察设计、投资、建设、运营一体化的全产业链优势，在勘察设计、基础设施建设以及生态环保等领域扩大投资，创新合作机制，拓展合作领域，促进绿色海口崛起，为海口市高质量发展作出新的贡献。,yuncaijing
9851,2019-04-13,0.583229,4月12日下午，中国铁建总裁、党委副书记庄尚标在海口会见海南省委常委、海口市委书记张琦。庄尚标表示，中国铁建始终把海口市作为重点投资经营区域，愿意深度参与海南自贸试验区和海口江东新区建设，发挥勘察设计、投资、建设、运营一体化的全产...,10jqka
60059,2019-04-13,0.972778,【中国铁建总裁庄尚标会见海口市委书记张琦】4月12日下午，中国铁建总裁、党委副书记庄尚标在海口会见海南省委常委、海口市委书记张琦。庄尚标表示，中国铁建始终把海口市作为重点投资经营区域，愿意深度参与海南自贸试验区和海口江东新区建设，发挥勘察设计、投资、建设、运营一体化的全产业链优势，在勘察设计、基础设施建设以及生态环保等领域扩大投资，创新合作机制，拓展合作领域，促进绿色海口崛起，为海口市高质量发展作出新的贡献。,wallstreetcn
47396,2019-04-13,0.972778,【中国铁建总裁庄尚标会见海口市委书记张琦】4月12日下午，中国铁建总裁、党委副书记庄尚标在海口会见海南省委常委、海口市委书记张琦。庄尚标表示，中国铁建始终把海口市作为重点投资经营区域，愿意深度参与海南自贸试验区和海口江东新区建设，发挥勘察设计、投资、建设、运营一体化的全产业链优势，在勘察设计、基础设施建设以及生态环保等领域扩大投资，创新合作机制，拓展合作领域，促进绿色海口崛起，为海口市高质量发展作出新的贡献。,sina
31036,2019-04-13,0.956075,【中国铁建总裁庄尚标会见海口市委书记张琦】4月12日下午，中国铁建总裁、党委副书记庄尚标在海口会见海南省委常委、海口市委书记张琦。庄尚标表示，中国铁建始终把海口市作为重点投资经营区域，愿意深度参与海南自贸试验区和海口江东新区建设，发挥勘察设计、投资、建设、运营一体化的全产业链优势，在勘察设计、基础设施建设以及生态环保等领域扩大投资，创新合作机制，拓展合作领域，促进绿色海口崛起，为海口市高质量发展作出新的贡献。（证券时报网）,eastmoney
31505,2019-04-15,0.966863,【中国铁建中标山东小清河复航工程PPP项目】据了解，山东小清河复航工程于今年2月22日开始进行招投标，直到近期，中国铁建所属投资集团(联合体牵头人)、港航局集团、投资基金管理有限公司与山东省海洋集团组成联合体，中标山东省小清河复航工程PPP项目。项目合作期30年，其中建设期3年，运营期27年，采用政府可行性缺口补贴+使用者付费回报机制，总投资133.02亿元。根据此前报道，小清河复航工程或将于2019年下半年开工。(济南日报),eastmoney
47980,2019-04-15,0.969898,【中国铁建中标山东小清河复航工程PPP项目】据了解，山东小清河复航工程于今年2月22日开始进行招投标，直到近期，中国铁建所属投资集团（联合体牵头人）、港航局集团、投资基金管理有限公司与山东省海洋集团组成联合体，中标山东省小清河复航工程PPP项目。项目合作期30年，其中建设期3年，运营期27年，采用政府可行性缺口补贴+使用者付费回报机制，总投资133.02亿元。根据此前报道，小清河复航工程或将于2019年下半年开工。（济南日报）,sina
60845,2019-04-15,0.582075,一带一路板块集体走强，上海电气大涨6%，中国建筑涨4%，中国铁建、中国交建纷纷走强。,wallstreetcn
60829,2019-04-15,0.438844,"【4月15日上午复盘】09:25 沪指高开1.4%，深成指、创业板分别高开1.6%和1.53%，上周五公布的中国金融和出口数据均远超预期
09:25 数字版权板块大涨，博彦科技一字板，光一科技、中国科传、新华网、人民网集体上涨
09:30 券商大幅高开，东北证券涨6%，西南证券、国投资本、西部证券、哈投股份纷纷大涨
09:33 银行板块开盘活跃，兴业银行涨4%，宁波银行、平安银行、常熟银行、南京银行纷纷走强
09:43 多元金融板块异动，民生控股、香溢融通封板，新力金融随后封板，新华保险大涨5%
09:48 国产软件板块异动，龙头浪潮信息强势封板，金溢科技涨9%，华胜天成、浪潮软件、润和软件纷纷走强
09:55 上海自由贸易港板块再度冲高，上港集团强势封板，上海临港、上海物贸、上海雅仕、外高桥、锦江投资等纷纷拉升
10:37 海南板块逆势走强，海峡股份涨3%，罗牛山、海南高速、欣龙控股纷纷走强
10:58 燃料电池板块再度冲高，蠡湖股份封板，穗恒运A大涨8%，美锦能源、同济科技小幅走强
11:04 一带一路板块集体走强，上海电气大涨6%，中国建筑涨4%，中国铁建、中国交建纷纷走强",wallstreetcn
26084,2019-04-15,0.97432,云财经讯，据了解，山东小清河复航工程于今年2月22日开始进行招投标，直到近期，中国铁建所属投资集团（联合体牵头人）、港航局集团、投资基金管理有限公司与山东省海洋集团组成联合体，中标山东省小清河复航工程PPP项目。项目合作期30年，其中建设期3年，运营期27年，采用政府可行性缺口补贴+使用者付费回报机制，总投资133.02亿元。根据此前报道，小清河复航工程或将于2019年下半年开工。（济南日报）,yuncaijing
61663,2019-04-16,0.912781,【北京首批共有产权住房建设取得重大进展】4月15日，中铁二十二局集团投资开发建设的“中国铁建·玉景阳光”小区开始装配式模块拼装，标志着北京首批共有产权住房项目建设取得重要进展。该项目预计今年8月份完成主体结构，预计2020年交付。（经参）,wallstreetcn
26494,2019-04-16,0.894895,云财经讯，4月15日，中铁二十二局集团投资开发建设的“中国铁建·玉景阳光”小区开始装配式模块拼装，标志着北京首批共有产权住房项目建设取得重要进展。该项目预计今年8月份完成主体结构，预计2020年交付。（经参）,yuncaijing
48665,2019-04-16,0.911836,【北京首批共有产权住房建设取得重大进展】4月15日，中铁二十二局集团投资开发建设的“中国铁建·玉景阳光”小区开始装配式模块拼装，标志着北京首批共有产权住房项目建设取得重要进展。该项目预计今年8月份完成主体结构，预计2020年交付。（经参报）,sina
49113,2019-04-17,0.562317,【中企再签莫斯科地铁建设新合同】中国铁建俄罗斯公司16日与俄方公司签署莫斯科地铁西南线项目施工新合同。项目所涉线路长约6.4公里，投资额270亿卢布（约合28亿元人民币）。项目将连通莫斯科中心城区与莫斯科市的科穆纳尔卡新城，投入运营后将大幅缓解莫斯科中心城区的交通压力。（新华社）,sina
32665,2019-04-18,0.600815,【270亿卢布大项目！中国铁建再签莫斯科地铁新合同】当地时间4月16日上午，中国铁建俄罗斯公司与莫斯科工程设计院旗下的全资子公司——“工程技术发展管理”开放式股份公司(简称УРСТ公司)在莫斯科签约莫斯科地铁西南线项目。该项目是中国铁建目前在俄罗斯承揽的金额最高的地铁项目。（21世纪经济报道）,eastmoney
33116,2019-04-19,0.444875,【中国铁建：中标114亿元广州庆盛人工智能产业园项目】中国铁建公告，公司及下属公司联合体中标庆盛枢纽区块综合开发项目，项目以 EPC+PPP 模式公开招标的方式实施。项目工可总投资额约114亿元。,eastmoney
50468,2019-04-19,0.444875,【中国铁建：中标114亿元广州庆盛人工智能产业园项目】中国铁建公告，公司及下属公司联合体中标庆盛枢纽区块综合开发项目，项目以 EPC+PPP 模式公开招标的方式实施。项目工可总投资额约114亿元。,sina
28228,2019-04-23,0.66879,云财经讯，中国铁建：下属中国土木工程集团签订加纳中线铁路项目库马西至贝歇姆段设计采购施工（EPC)合同，合同金额33.53亿元,yuncaijing
65447,2019-04-23,0.608434,中国铁建：下属中国土木工程集团签订加纳中线铁路项目库马西至贝歇姆段设计采购施工（EPC)合同，合同金额33.53亿元。,wallstreetcn
28507,2019-04-24,0.710694,云财经讯，中国铁建：一季度新签合同额2515.859亿元，同比增长6.3%,yuncaijing
66140,2019-04-24,0.682186,中国铁建：一季度新签合同额2515.859亿元，同比增长6.3%。,wallstreetcn
28814,2019-04-25,0.681102,云财经讯，中国铁建：下属中国土木工程集团有限公司与东帝汶石油天然气公司签订了东帝汶比亚佐液化天然气厂港口设施项目设计施工总承包合同，合同金额约9.43亿美元，折合人民币约63.27亿元，约占本公司中国会计准则下2018年营业收入的0.87%,yuncaijing
66878,2019-04-25,0.571312,中国铁建：下属中国土木工程集团有限公司与东帝汶石油天然气公司签订了东帝汶比亚佐液化天然气厂港口设施项目设计施工总承包合同，合同金额约9.43亿美元，折合人民币约63.27亿元，约占本公司中国会计准则下2018年营业收入的0.87%。,wallstreetcn
52576,2019-04-25,0.571312,中国铁建：下属中国土木工程集团有限公司与东帝汶石油天然气公司签订了东帝汶比亚佐液化天然气厂港口设施项目设计施工总承包合同，合同金额约9.43亿美元，折合人民币约63.27亿元，约占本公司中国会计准则下2018年营业收入的0.87%。,sina
54337,2019-04-29,0.698616,中国铁建：一季度实现净利润38.86亿元，同比增长13.56%。,sina
69116,2019-04-29,0.698616,中国铁建：一季度实现净利润38.86亿元，同比增长13.56%。,wallstreetcn
30579,2019-05-03,0.689226,云财经讯，香港恒生指数周五收涨0.46%，全周上涨1.61%，中国铁建、华虹半导体大涨逾5%，紫光控股大涨5.85%。,yuncaijing
11657,2019-05-03,0.295664,香港恒生指数周五收涨0.46%，重返30000点关口，全周上涨1.61%，中国铁建、华虹半导体大涨逾5%；金诚控股CFO辞职再跌20%，近三日暴跌近85%。,10jqka
31114,2019-05-07,0.981055,云财经讯，5月7日上午，中国铁建总裁、党委副书记庄尚标在郑州会见郑州市委副书记、市长王新伟，双方就进一步加强政企合作、创新合作模式、推进郑州经济高质量发展进行了深入交流，并达成共识。庄尚标表示，中国铁建将积极发挥规划、投融资、技术、管理等全产业链优势，与郑州在地铁、重大基础设施、城市综合开发、地下空间开发、水利水系治理等方面深化合作，为郑州国家中心城市建设提供一揽子解决方案，贡献更多的中国铁建力量。（证券时报）,yuncaijing
72159,2019-05-07,0.97726,"5月7日上午，中国铁建总裁、党委副书记庄尚标在郑州会见郑州市委副书记、市长王新伟，双方就进一步加强政企合作、创新合作模式、推进郑州经济高质量发展进行了深入交流，并达成共识。庄尚标表示，中国铁建将积极发挥规划、投融资、技术、管理等全产业链优势，与郑州在地铁、重大基础设施、城市综合开发、地下空间开发、水利水系治理等方面深化合作，为郑州国家中心城市建设提供一揽子解决方案，贡献更多的中国铁建力量。（证券时报）
",wallstreetcn
56915,2019-05-07,0.979241,【中国铁建总裁庄尚标会见郑州市市长王新伟】5月7日上午，中国铁建总裁、党委副书记庄尚标在郑州会见郑州市委副书记、市长王新伟，双方就进一步加强政企合作、创新合作模式、推进郑州经济高质量发展进行了深入交流，并达成共识。庄尚标表示，中国铁建将积极发挥规划、投融资、技术、管理等全产业链优势，与郑州在地铁、重大基础设施、城市综合开发、地下空间开发、水利水系治理等方面深化合作，为郑州国家中心城市建设提供一揽子解决方案，贡献更多的中国铁建力量。（证券时报）,sina
74622,2019-05-10,0.823984,【中国铁建：下属公司联合体中标42亿元项目】中国铁建公告，近日，公司下属中铁建西北投资建设有限公司等组成联合体中标银川市中北部片区土地整理项目。项目采用投融资+工程总承包（EPC）+固定年化收益（报价）的合作模式，估算总投资约42.29亿元，项目实施周期约5年。,wallstreetcn
74472,2019-05-10,0.846418,"会上，海信集团、三一重工、特变电工、中建一局、中通快递、传神语联网、顺丰控股、中国铁建、江淮汽车等企业负责人结合自身税费变化情况发了言。李克强指出，加强市场监管，防止一些企业违背合同强制要求上游企业降低价格。加大政府部门和国有企业拖欠应付账款的清理力度，防止冲销减税降费效果。下一步还要出台更多深化改革开放、鼓励创业创新、促进公平竞争的措施。
",wallstreetcn
74471,2019-05-10,0.675979,【李克强在企业减税降费专题座谈会上强调，让减税降费红利切实惠及企业，更大激发市场主体活力】会上，海信集团、三一重工、特变电工、中建一局、中通快递、传神语联网、顺丰控股、中国铁建、江淮汽车等企业负责人结合自身税费变化情况发了言。李克强说，激发市场主体活力、顶住经济下行压力，除了要用好减税降费关键性举措，下一步还要出台更多深化改革开放、鼓励创业创新、促进公平竞争的措施。企业也要抓住机遇，把政策红利更多用于提升自身竞争力、吸纳就业能力和抗风险能力，增强中国经济的韧性，推动高质量发展。（中国政府网）,wallstreetcn
32243,2019-05-10,0.898051,云财经讯，中国铁建公告，近日，公司下属中铁建西北投资建设有限公司等组成联合体中标银川市中北部片区土地整理项目。项目采用投融资+工程总承包（EPC）+固定年化收益（报价）的合作模式，估算总投资约42.29亿元，项目实施周期约5年。,yuncaijing
59034,2019-05-10,0.823984,【中国铁建：下属公司联合体中标42亿元项目】中国铁建公告，近日，公司下属中铁建西北投资建设有限公司等组成联合体中标银川市中北部片区土地整理项目。项目采用投融资+工程总承包（EPC）+固定年化收益（报价）的合作模式，估算总投资约42.29亿元，项目实施周期约5年。,sina
38874,2019-05-10,0.867965,【中国铁建：下属公司联合体中标42亿元项目】中国铁建(601186)5月10日晚公告，近日，公司下属中铁建西北投资建设有限公司等组成联合体中标银川市中北部片区土地整理项目。项目采用投融资+工程总承包（EPC）+固定年化收益（报价）的合作模式，估算总投资约42.29亿元，项目实施周期约5年。,eastmoney
34760,2019-05-21,0.946157,云财经讯，5月21日下午，中国铁建党委书记、董事长陈奋健，总裁、党委副书记庄尚标在中国铁建大厦会见到访的山东省委常委、济南市委书记王忠林。双方就进一步深化战略合作关系，推进有关项目落地进行了深入交流，并达成共识。中国铁建党委常委、副总裁李宁，济南市副市长李自军分别代表双方签署战略合作框架协议。（）,yuncaijing
63820,2019-05-21,0.938195,【中国铁建与济南市签署战略合作框架协议】5月21日下午，中国铁建党委书记、董事长陈奋健，总裁、党委副书记庄尚标在中国铁建大厦会见到访的山东省委常委、济南市委书记王忠林。双方就进一步深化战略合作关系，推进有关项目落地进行了深入交流，并达成共识。中国铁建党委常委、副总裁李宁，济南市副市长李自军分别代表双方签署战略合作框架协议。,sina
80225,2019-05-21,0.923431,"5月21日下午，中国铁建党委书记、董事长陈奋健，总裁、党委副书记庄尚标在中国铁建大厦会见到访的山东省委常委、济南市委书记王忠林。双方就进一步深化战略合作关系，推进有关项目落地进行了深入交流，并达成共识。中国铁建党委常委、副总裁李宁，济南市副市长李自军分别代表双方签署战略合作框架协议。（e公司）
",wallstreetcn
64752,2019-05-22,0.977353,【国内首台煤矿大断面快速掘锚成套装备投入试运行】从位于榆林的陕西陕煤曹家滩矿业有限公司获悉：由西安重工装备制造集团有限公司、陕西煤业化工技术研究院有限责任公司、陕西陕煤榆北煤业有限公司、中国铁建重工集团有限公司、曹家滩公司、西安煤矿机械有限公司联合开发的国内首台煤矿大断面快速掘锚成套装备，在该公司开展地面组装联合试运转工作。这标志着我国煤矿掘进装备在大型化、智能化方面迈进了一大步。  （陕西日报）,sina
72126,2019-06-06,0.90357,【中国铁建签署莫斯科地铁上盖开发项目】当地时间6月5日，中国铁建俄罗斯公司与莫斯科工程设计院、AFI公司共同签署莫斯科米丘林地铁站上盖开发项目投资合作框架协议。据悉，米丘林地铁站上盖开发项目是中国铁建在俄罗斯市场的第一个投资项目，拓展了在俄业务领域。此前，中国铁建承建了莫斯科地铁项目，各项工作进展顺利，得到中俄各界广泛好评。,sina
72717,2019-06-07,0.87194,【三家中企与俄签署公路基建框架协议】在俄罗斯圣彼得堡国际经济论坛上，中铁国际集团有限公司、中国铁建俄罗斯公司、中国交通建设集团有限公司与俄罗斯国家公路公司分别签署公路建设框架协议。,sina
72832,2019-06-07,0.942821,【中国铁建签署莫斯科米丘林地铁上盖项目投资协议】6月5日，中国铁建与莫斯科工程设计院、AFI公司共同签署莫斯科米丘林地铁上盖开发项目投资合作框架协议。地铁上盖开发，是指在地铁途经地区的上方或邻近周边民用建筑开发建设的土地开发方式，符合以公共交通为导向的国际开发模式。（经济日报）,sina
39581,2019-06-07,0.923639,云财经讯，在俄罗斯圣彼得堡国际经济论坛上，中铁国际集团有限公司、中国铁建俄罗斯公司、中国交通建设集团有限公司与俄罗斯国家公路公司分别签署公路建设框架协议。,yuncaijing
18204,2019-06-07,0.903906,在俄罗斯圣彼得堡国际经济论坛上，中铁国际集团有限公司、中国铁建俄罗斯公司、中国交通建设集团有限公司与俄罗斯国家公路公司分别签署公路建设框架协议。,10jqka
48638,2019-06-11,0.442388,【港股高铁基建股午后继续大涨】港股高铁基建股午后继续大涨，中国中铁涨7.29%、中国铁建涨7.02%、中国交通建设涨4.85%、中国中车涨3.52%。,eastmoney
48742,2019-06-11,0.898086,【基建板块涨幅扩大】基建板块涨幅扩大，苏交科、设研院、中设集团涨停，正平股份逼近涨停，中设股份、新疆交建、中国交建、中国铁建等涨幅居前。,eastmoney
48749,2019-06-11,0.0387627,【基建股早盘集体走高】基建股早盘集体走高，中设集团、建研院均一字开盘，苏交科大涨9%，中国交建大涨7%，中国铁建、新疆交建均涨逾6%。,eastmoney
40312,2019-06-11,0.851076,云财经讯，基建板块涨幅扩大，苏交科、设研院、中设集团涨停，正平股份逼近涨停，中设股份、新疆交建、中国交建、中国铁建等涨幅居前。,yuncaijing
40316,2019-06-11,0.699532,云财经讯，基建板块开盘上涨，中设集团涨停，中国交建、中国铁建、苏交科涨5%，昨日中办、国办印发《关于做好地方政府专项债券发行及项目配套融资工作的通知》。允许将专项债券作为符合条件的重大项目资本金。,yuncaijing
18868,2019-06-11,0.649576,地方政府专项债券迎来政策支持，港股高铁基建股全线上扬。中国铁建涨3.19%，中国中铁涨2.43%，中国交通建设涨2.28%，中国中车涨0.76%。,10jqka
74094,2019-06-11,0.518588,港股高铁基建股午后继续大涨，中国中铁涨7.29%、中国铁建涨7.02%、中国交通建设涨4.85%、中国中车涨3.52%。,sina
74192,2019-06-11,0.784654,基建板块涨幅扩大，苏交科、设研院、中设集团涨停，正平股份逼近涨停，中设股份、新疆交建、中国交建、中国铁建等涨幅居前。,sina
74199,2019-06-11,0.581605,基建板块开盘上涨，中设集团涨停，中国交建、中国铁建、苏交科涨5%，昨日中办、国办印发《关于做好地方政府专项债券发行及项目配套融资工作的通知》。允许将专项债券作为符合条件的重大项目资本金。,sina
49073,2019-06-12,0.888755,【雄安集团召开新区参建企业第一次联席会议】6月10日，雄安集团召开新区参建企业第一次联席会议。中国建筑、中国交建、中国中铁、中国铁建、中国电建、国家电网等30家参建企业代表，雄安集团有关领导和部门负责人约100人参加会议。（证券时报）,eastmoney
74651,2019-06-12,0.8755,【雄安集团召开参建企业第一次联席会议】6月10日，雄安集团召开新区参建企业第一次联席会议。中国建筑、中国交建、中国中铁、中国铁建、中国电建、国家电网等30家参建企业代表，雄安集团有关领导和部门负责人约100人参加会议。,sina
19660,2019-06-14,0.788259,中国铁建(601186)6月14日晚公告，近日，公司下属中铁二十一局中标东乡县沿洮河经济带开发建设项目EPC总承包项目，工期1218天，中标价约71.91亿元，约占公司中国会计准则下2018年营业收入的0.98%。 ,10jqka
19664,2019-06-14,0.640934,中国铁建：中标东乡县沿洮河经济带开发建设项目EPC承包项目，中标价约71.91亿元。,10jqka
41167,2019-06-14,0.681157,云财经讯，中国铁建：中标东乡县沿洮河经济带开发建设项目EPC承包项目，中标价约71.91亿元,yuncaijing
75603,2019-06-14,0.734853,  【中国铁建：中标71.91亿元EPC总承包项目】中国铁建公告，近日，公司下属中铁二十一局中标东乡县沿洮河经济带开发建设项目EPC总承包项目，工期1218天，中标价约71.91亿元，约占公司中国会计准则下2018年营业收入的0.98%。,sina
76609,2019-06-17,0.0470931,"【瑞银""辱华""事件持续发酵 失去中铁建美元债承销资格】据外媒报道，瑞银经济学家“辱华”事件持续发酵，继上周海通国际宣布与其断绝业务联系后，知情人士称，中国铁建已决定不聘用瑞银为其美元债发行的全球联席承销商。",sina
20367,2019-06-18,0.304227,中国铁建公告，于2019年6月18日召开的第四届董事会第二十二次会议上，审议通过《关于在广州南沙成立海外投资公司的议案》。原经公司第四届董事会第十六次会议审议同意组建的海外投资平台公司，因客观原因无法注册，同意将注册地由香港转为境内，...,10jqka
20339,2019-06-18,0.384045,中国铁建(01186)公告，董事会审议通过《关于增补董事会提名委员会组成人员的议案》。同意增补陈大洋为董事会提名委员会委员，任期至本届董事会任期届满。,10jqka
78348,2019-06-20,0.982028,【中国铁建将与吉林省开展全面深入合作】昨日，吉林省省委书记巴音朝鲁，省委副书记、省长景俊海在长春会见了中国铁建股份有限公司党委书记、董事长陈奋健。巴音朝鲁表示，希望中国铁建继续发挥资金、技术、管理等方面优势，积极参与吉林省经济社会建设，在原有基础上，进一步深化双方合作。陈奋健表示，中国铁建将积极抓住新时代吉林振兴的历史机遇，与吉林开展全面深入合作，进一步加大投资建设力度，推动双方合作再上新台阶。（吉林日报）,sina
