,Unnamed: 0,date,sentiment_score,content,source,real_date
77,41428,2019-06-15,0.9554459999999999,云财经讯，中国中车旗下中车时代电动汽车股份有限公司发布最新一代技术集成平台T6，其中的“云控系统”具备大数据瞬间吞吐能力，为实现我国“5G公交”未来场景提供技术支持。（新华社）,yuncaijing,2019-06-16
78,75980,2019-06-15,0.9681770000000001,【中车电动“云控系统”加速“5G公交”应用进程】 中国中车旗下中车时代电动汽车股份有限公司（简称“中车电动”）14日发布最新一代技术集成平台T6，其中的“云控系统”具备大数据瞬间吞吐能力，为实现我国“5G公交”未来场景提供技术支持。,sina,2019-06-16
79,19867,2019-06-15,0.9397700000000001,"中国中车旗下中车时代电动汽车股份有限公司（简称“中车电动”）14日发布最新一代技术集成平台T6，其中的“云控系统”具备大数据瞬间吞吐能力，为实现我国“5G公交”未来场景提供技术支持。（新华社）

",10jqka,2019-06-16
80,41860,2019-06-17,0.987497,云财经讯，一是加强产业战略对接。二是搭建制造业合作平台。支持两国有关行业组织共同搭建“中马制造业合作平台”，发挥平台桥梁纽带作用，深化双方在汽车、钢铁、集成电路、纺织等传统领域务实合作，推动双方在互联网、人工智能、大数据等新一代信息技术领域的创新合作。三是务实推动创新发展。在中国-马来西亚制造业圆桌会议上，来自三一重工、柳工、中国中车、华为、武汉烽火、苏州固锝、晶科能源、海康威视、海信、旷视科技、商汤科技等中方企业代表分别发言。,yuncaijing,2019-06-17
81,78339,2019-06-20,0.939153,【中车大连电牵获批建设首批“一带一路”联合实验】近日，科技部正式下发关于认定建设首批14家“一带一路”联合实验室的通知，由中车大连电牵公司申报的中国-捷克牵引与控制技术“一带一路”联合实验室（简称联合实验室）名列其中，成为全国首批14家、也是中国中车唯一一家“一带一路”联合实验室认定建设单位之一。,sina,2019-06-20
82,81415,2019-06-27,0.982764,【雄安新区举行轨道交通系统创新技术合作签约仪式】雄安发布消息，近日，中国雄安集团基础建设有限公司与中国中车唐山机车车辆有限公司、中国通号集团北京全路通信信号研究设计院、深圳市城市交通规划设计研究中心在雄安市民服务中心签署《雄安新区轨道交通系统创新技术合作协议》。各方将在轨道交通、智慧城市建设、节能环保等领域开展更加广泛的合作。,sina,2019-06-28
83,44701,2019-06-27,0.9793219999999999,云财经讯，雄安发布消息，近日，中国雄安集团基础建设有限公司与中国中车唐山机车车辆有限公司、中国通号集团北京全路通信信号研究设计院、深圳市城市交通规划设计研究中心在雄安市民服务中心签署《雄安新区轨道交通系统创新技术合作协议》。各方将在轨道交通、智慧城市建设、节能环保等领域开展更加广泛的合作。,yuncaijing,2019-06-28
84,23298,2019-06-28,0.9072209999999999,据湖南日报6月28日消息，日前，2019湖南与央企对接合作大会在长沙举行。 会上，国家电网有限公司、中国电子信息产业集团有限公司、中国中车集团有限公司等中央企业主要负责人分别发言。大会还举行了项目签约仪式，现场共签约项目56个。签约项目...,10jqka,2019-06-28
85,84383,2019-07-03,0.982284,【深圳交通中心助力雄安打造智慧交通】从深圳市城市交通规划设计研究中心了解到，该中心与中国雄安集团基础建设有限公司、中国中车集团唐山公司以及中国通号集团北京全路通信信号研究设计院签署雄安新区轨道交通系统创新技术合作协议。根据协议，各方将在轨道交通、智慧城市建设、节能环保等领域开展更加广泛的合作。（深圳特区报）,sina,2019-07-03
86,24615,2019-07-03,0.9411709999999999,记者日前从深圳市城市交通规划设计研究中心了解到，该中心与中国雄安集团基础建设有限公司、中国中车集团唐山公司以及中国通号集团北京全路通信信号研究设计院签署雄安新区轨道交通系统创新技术合作协议。根据协议，各方将在轨道交通、智慧城市...,10jqka,2019-07-03
87,55640,2019-07-03,0.9804950000000001,【深圳交通中心助力雄安打造智慧交通】从深圳市城市交通规划设计研究中心了解到，该中心与中国雄安集团基础建设有限公司、中国中车集团唐山公司以及中国通号集团北京全路通信信号研究设计院签署雄安新区轨道交通系统创新技术合作协议。根据协议，各方将在轨道交通、智慧城市建设、节能环保等领域开展更加广泛的合作。(深圳特区报),eastmoney,2019-07-03
88,89235,2019-07-15,0.602992,  中国中车：公司3月至7月期间签订了若干项合同，合计金额约475.2亿元，约占公司2018年营业收入的21.7%。,sina,2019-07-16
89,89286,2019-07-15,0.6712859999999999,【中国中车：3至7月签订合同额475.2亿元】中国中车(601766)7月15日晚间公告，公司2019年3月至7月期间签订了若干项合同，合计金额约475.2亿元，约占公司2018年营业收入的21.7%。,sina,2019-07-16
90,89297,2019-07-15,0.300632,中国中车公告称，2019年3至7月期间签订了若干项合同，合计金额约475.2亿元人民币，占2018年营业收入的21.7%。,sina,2019-07-16
91,58882,2019-07-15,0.6453409999999999,【中国中车：3至7月签订合同额475.2亿元】中国中车(601766)7月15日晚间公告，公司2019年3月至7月期间签订了若干项合同，合计金额约475.2亿元，约占公司2018年营业收入的21.7%。（证券时报网）,eastmoney,2019-07-16
92,27720,2019-07-15,0.51218,中国中车(601766)7月15日晚间公告，公司2019年3月至7月期间签订了若干项合同，合计金额约475.2亿元，约占公司2018年营业收入的21.7%。 ,10jqka,2019-07-16
93,49759,2019-07-15,0.42150600000000005,云财经讯，中国中车公告称，2019年3至7月期间签订了若干项合同，合计金额约475.2亿元人民币，占2018年营业收入的21.7%。,yuncaijing,2019-07-16
94,92463,2019-07-22,0.9905510000000001,【2019《财富》世界500强公布：格力、小米等13家中企首上榜】今年世界500强排行榜一共有25家新上榜和重新上榜公司，其中新上榜的中国公司有13家，占总数的一半以上。这13家首次上榜的中国公司分别是：国家开发银行、中国中车集团、青山控股集团、金川集团、珠海格力电器、安徽海螺集团、华夏保险公司、铜陵有色金属集团、山西焦煤集团、小米集团、海亮集团有限公司、中国通用技术（集团）控股有限责任公司、台塑石化股份有限公司。其中，受媒体和大众关注的格力（第414位）和小米（第468位）均为首次上榜。而成立9年的小米则是2019年世界500强中最年轻的公司。,sina,2019-07-23
95,93367,2019-07-24,0.943074,【中车副总裁：正在研发时速400公里可变轨高速列车】中国中车股份有限公司党委常委、副总裁余卫平24日在长春介绍，中车正在研发时速400公里可变轨的高速列车，提供更多的渠道进行洲际旅行。（中国新闻网）,sina,2019-07-25
96,30511,2019-07-25,0.955075,中国中车股份有限公司副总裁余卫平在长春召开的首届全球（长春）制造业服务外包峰会上表示，中国正在研发时速400公里可变轨高速列车、时速600公里高速磁悬浮列车和为2022年北京冬奥会服务的京张智能列车。,10jqka,2019-07-26
97,30515,2019-07-25,0.974217,7月25日，中国中车集团旗下中车株洲电力机车研究所有限公司(以下简称“中车株洲所”)对外发布全自主研发的CBTC(基于通信的列车自动控制)信号系统。此举标志着中国中车已具备为全球用户提供全面的城市轨道交通信号系统解决方案能力。,10jqka,2019-07-26
98,93835,2019-07-25,0.973259,【中国中车发布地铁自动控制系统 发车间隔最快可达90秒】下午，中国中车集团旗下中车株洲电力机车研究所有限公司在2019北京国际城市轨道交通展览会上发布全自主CBTC（基于通信的列车自动控制）信号系统。目前，这套系统支持最小90秒的地铁列车发车间隔，停车精准度能达到99.999%。（新京报）,sina,2019-07-26
99,52659,2019-07-25,0.9693229999999999,云财经讯，7月25日下午，中国中车集团旗下中车株洲电力机车研究所有限公司在2019北京国际城市轨道交通展览会上发布全自主CBTC（基于通信的列车自动控制）信号系统。目前，这套系统支持最小90秒的地铁列车发车间隔，停车精准度能达到99.999%。（新京报）,yuncaijing,2019-07-26
100,62083,2019-07-25,0.9846090000000001,【中国中车自主CBTC信号系统全球发布：补齐最后一块短板】7月25日，澎湃新闻记者从中国中车集团方面了解到，其旗下中车株洲电力机车研究所有限公司(以下简称“中车株洲所”)在2019北京国际城市轨道交通展览会上发布符合欧洲最新标准的全自主CBTC(基于通信的列车自动控制)信号系统，这意味着其补足了中车建设、车辆、信号的重要一环。（澎湃新闻）,eastmoney,2019-07-26
101,30418,2019-07-25,0.967332,下午，中国中车集团旗下中车株洲电力机车研究所有限公司（以下简称“中车株洲所”）在2019北京国际城市轨道交通展览会上发布全自主CBTC（基于通信的列车自动控制）信号系统。目前，这套系统支持最小90秒的地铁列车发车间隔，停车精准度能达到99....,10jqka,2019-07-26
102,93927,2019-07-25,0.980709,【中国中车自主研发CBTC信号系统全球发布】7月25日，中国中车集团旗下中车株洲电力机车研究所有限公司对外发布全自主研发的CBTC(基于通信的列车自动控制)信号系统。此举标志着中国中车已具备为全球用户提供全面的城市轨道交通信号系统解决方案能力。（中新网）,sina,2019-07-26
103,94629,2019-07-26,0.974151,【 时速400公里可变轨高速列车正在研发 】 中国中车股份有限公司副总裁余卫平在长春召开的首届全球（长春）制造业服务外包峰会上表示，中国正在研发时速400公里可变轨高速列车、时速600公里高速磁悬浮列车和为2022年北京冬奥会服务的京张智能列车。在中国、俄罗斯以及欧洲、非洲，标准轨道、宽轨、窄轨并存，中国中车研发的时速400公里可变轨高速列车将均可在这些轨道上运行，让洲际旅行快起来。同时，时速600公里高速磁悬浮列车也将为乘客提供更友好的体验。（人民日报海外版）,sina,2019-07-26
104,30783,2019-07-26,0.711823,中国中车集团旗下中车株洲电力机车研究所有限公司日前正式发布完全自主研发的CBTC（基于通信的列车自动控制）信号系统。中国中车集团公司副总经理贾世瑞表示，这将补齐中车“走出去”的最后一块短板，在国际市场竞争中具备更大优势。 ,10jqka,2019-07-26
105,53351,2019-07-26,0.977368,云财经讯，中国中车股份有限公司副总裁余卫平在长春召开的首届全球（长春）制造业服务外包峰会上表示，中国正在研发时速400公里可变轨高速列车、时速600公里高速磁悬浮列车和为2022年北京冬奥会服务的京张智能列车。在中国、俄罗斯以及欧洲、非洲，标准轨道、宽轨、窄轨并存，中国中车研发的时速400公里可变轨高速列车将均可在这些轨道上运行，让洲际旅行快起来。同时，时速600公里高速磁悬浮列车也将为乘客提供更友好的体验。（人民日报海外版）,yuncaijing,2019-07-27
106,96172,2019-07-31,0.429688,【国企改革“双百企业”扩围 48家新增名单在此】据悉，本次“双百行动”新增试点单位共有48家，包括多家A股上市公司：宝钢包装、中色股份、振华重工、农发种业、上海医药、海立股份、新筑股份等。 此外，国家电网、中国中车、宝武集团、五矿集团等改革试点央企则有多家子公司纳入新增的“双百行动”名单。 （上证报）,sina,2019-07-31
107,31989,2019-07-31,0.8917579999999999,据辽宁日报7月31日消息，记者7月30日从中国中车大连机车车辆有限公司获悉，该公司自主研制的D180-16型大功率高速柴油机近日通过中国铁路总公司型式试验，标志着中国中车掌握了具有自主知识产权的大功率高速柴油机产品技术，具备了国际一流的柴油...,10jqka,2019-08-01
108,58772,2019-08-15,0.760954, 云财经讯，中国中车股份有限公司（中车）在美国马萨诸塞州斯普林菲尔德工厂生产的首批新型地铁车辆14日在波士顿市正式载客运营。（新华社）,yuncaijing,2019-08-15
109,102875,2019-08-15,0.694392,【中车在美生产首批地铁车辆正式载客运营】中国中车股份有限公司（中车）在美国马萨诸塞州斯普林菲尔德工厂生产的首批新型地铁车辆14日在波士顿市正式载客运营。（新华社）,sina,2019-08-15
110,68152,2019-08-15,0.676542,【中车在美生产首批地铁车辆正式载客运营】中国中车股份有限公司(中车)在美国马萨诸塞州斯普林菲尔德工厂生产的首批新型地铁车辆14日在波士顿市正式载客运营。（新华社）,eastmoney,2019-08-15
111,36027,2019-08-15,0.697617,中国中车股份有限公司（中车）在美国马萨诸塞州斯普林菲尔德工厂生产的首批新型地铁车辆14日在波士顿市正式载客运营。（新华社）,10jqka,2019-08-15
112,37059,2019-08-19,0.733528,8月18日，长春市政府与中国中车集团正式签订中车长客长春车辆公司整体搬迁改造合作协议，中车长客检修运维基地建设同时启动（吉林日报）,10jqka,2019-08-19
113,59782,2019-08-19,0.805001,云财经讯，8月18日，长春市政府与中国中车集团正式签订中车长客长春车辆公司整体搬迁改造合作协议，中车长客检修运维基地建设同时启动（吉林日报）,yuncaijing,2019-08-19
114,104393,2019-08-19,0.7255560000000001,  8月18日，长春市政府与中国中车集团正式签订中车长客长春车辆公司整体搬迁改造合作协议，中车长客检修运维基地建设同时启动。（吉林日报）,sina,2019-08-19
115,108853,2019-08-29,0.46737700000000004,中国中车：上半年净利润47.8亿元人民币，上半年营收961亿元人民币。,sina,2019-08-30
116,62983,2019-08-29,0.755797,云财经讯，中国中车（601766)8月29日晚间披露半年报，公司2019年上半年实现营业收入961.47亿元，同比增长11.42%；净利润47.81亿元，同比增长16.19%；扣非后净利润42.31亿元，同比增长25.84%；每股收益0.17元。,yuncaijing,2019-08-30
117,109698,2019-08-30,0.788222,【中国中车上半年营收净利双涨：正在研究轨交业务板块改革方案】中国中车已成立专门机构研究轨道交通业务板块改革方案，按照不同板块不同策略原则，通过业务重组、压缩产能等方式，激发企业活力，逐步形成资源共享、发展共赢的格局，持续优化轨道交通资源配置，实现资源效益最大化、公司利益最大化。（澎湃）,sina,2019-08-30
118,109697,2019-08-30,0.419687,瑞信：将中国中车H股评级由落后大盘上调至中性，目标价6.10港元。,sina,2019-08-30
